date,Q1in,Q2in,Q3in,Q4in,Q5in
1952-05-20,355269265.9,16093607.04,23763820.16,6744152.48,4490526.487
1952-05-21,351118540.8,15805298.88,23338104.33,6623334.68,4410081.163
1952-05-22,347234688,15519651.84,22916317.91,6503632.044,4330378.36
1952-05-23,345050876.2,15096110.4,22290916.62,6326143.675,4212199.505
1952-05-24,341069978.9,14956220.16,22084354.69,6267521.571,4173166.563
1952-05-25,339985071.4,14540541.12,21470563.02,6093328.003,4057181.518
1952-05-26,339862729,14334909.12,21166926.81,6007156.298,3999804.95
1952-05-27,339862729,14266687.68,21066191.03,5978567.568,3980769.429
1952-05-28,338902652.2,14063051.52,20765501.87,5893232.235,3923949.751
1952-05-29,335904537.6,13860866.88,20466956.04,5808505.173,3867535.084
1952-05-30,332795692.8,13660194.24,20170642.81,5724411.726,3811542.304
1952-05-31,328990636.8,13527198.72,19974261.63,5668678.909,3774433.165
1952-06-01,328041964.8,13394928.96,19778952.1,5613250.227,3737526.531
1952-06-02,326147731.2,13329005.76,19681609.91,5585624.592,3719132.278
1952-06-03,326147731.2,13197643.2,19487639.95,5530576.079,3682478.776
1952-06-04,324137583.4,13132264.32,19391101.49,5503178.545,3664236.403
1952-06-05,321190479.4,13001869.44,19198560.42,5448535.546,3627852.908
1952-06-06,319312834.6,13001869.44,19198560.42,5448535.546,3627852.908
1952-06-07,316504143.4,13001869.44,19198560.42,5448535.546,3627852.908
1952-06-08,316383770.9,13001869.44,19198560.42,5448535.546,3627852.908
1952-06-09,314396329,12872200.32,19007090.99,5394196.683,3591671.919
1952-06-10,312533199.4,12743136,18816514.62,5340111.265,3555659.685
1952-06-11,310675253.8,12563994.24,18551993.89,5265040.503,3505674.569
1952-06-12,308822492.2,12283911.36,18138423.51,5147669.572,3427524.308
1952-06-13,306972841,12007941.12,17730925.86,5032022.074,3350521.578
1952-06-14,305128373.8,11826259.2,17462654.33,4955886.838,3299827.692
1952-06-15,303169340.2,11646391.68,17197061.95,4880511.941,3249640.071
1952-06-16,301094496,11468399.04,16934238.02,4805922.727,3199975.588
1952-06-17,299263507.2,11292160.32,16674003.93,4732068.506,3150800.494
1952-06-18,297437702.4,11117736,16416448.98,4658974.624,3102131.664
1952-06-19,297437702.4,10945065.6,16161483.86,4586615.737,3053952.222
1952-06-20,295497227.5,10774209.6,15909197.9,4515017.187,3006279.044
1952-06-21,295378721.3,10774209.6,15909197.9,4515017.187,3006279.044
1952-06-22,297200378.9,10774209.6,15909197.9,4515017.187,3006279.044
1952-06-23,296289031.7,10774209.6,15909197.9,4515017.187,3006279.044
1952-06-24,295378721.3,10774209.6,15909197.9,4515017.187,3006279.044
1952-06-25,295378721.3,10774209.6,15909197.9,4515017.187,3006279.044
1952-06-26,296289031.7,10774209.6,15909197.9,4515017.187,3006279.044
1952-06-27,294469447.7,10774209.6,15909197.9,4515017.187,3006279.044
1952-06-28,291748884.5,10774209.6,15909197.9,4515017.187,3006279.044
1952-06-29,289940705.3,10774209.6,15909197.9,4515017.187,3006279.044
1952-06-30,288920494.1,10774209.6,15909197.9,4515017.187,3006279.044
1952-07-01,288019514.9,10774209.6,15909197.9,4515017.187,3006279.044
1952-07-02,286220666.9,10774209.6,15909197.9,4515017.187,3006279.044
1952-07-03,284425966.1,10605168,15659591.07,4444178.977,2959112.13
1952-07-04,282518565.1,10437819.84,15412484.78,4374050.415,2912417.729
1952-07-05,281624843.5,10272286.08,15168057.63,4304682.193,2866229.591
1952-07-06,279842584.3,10108445.76,14926131.01,4236023.619,2820513.967
1952-07-07,277176971.5,10108445.76,14926131.01,4236023.619,2820513.967
1952-07-08,275406117.1,9946359.36,14686794.23,4168100.04,2775287.73
1952-07-09,273639409.9,9865981.44,14568108.19,4134417.041,2752860.242
1952-07-10,271870629.1,9865981.44,14568108.19,4134417.041,2752860.242
1952-07-11,269825022.7,9786026.88,14450047.29,4100911.454,2730550.883
1952-07-12,269825022.7,9548703.36,14099615.38,4001459.169,2664331.573
1952-07-13,267668064,9392604.48,13869119.78,3936044.706,2620776.007
1952-07-14,267668064,9392604.48,13869119.78,3936044.706,2620776.007
1952-07-15,265635936,9161691.84,13528154.17,3839278.95,2556345.496
1952-07-16,263608992,9161691.84,13528154.17,3839278.95,2556345.496
1952-07-17,262598112,9009826.56,13303909.9,3775638.611,2513971.213
1952-07-18,261588268.8,8934528.96,13192725.46,3744084.561,2492961.264
1952-07-19,259574803.2,8859654.72,13082166.16,3712707.922,2472069.443
1952-07-20,257449363.2,8711115.84,12862833.65,3650461.537,2430623.31
1952-07-21,257215875.8,8564270.4,12646001.67,3588924.802,2389649.69
1952-07-22,255214851.8,8564270.4,12646001.67,3588924.802,2389649.69
1952-07-23,253220048.6,8564270.4,12646001.67,3588924.802,2389649.69
1952-07-24,253220048.6,8564270.4,12646001.67,3588924.802,2389649.69
1952-07-25,253220048.6,8564270.4,12646001.67,3588924.802,2389649.69
1952-07-26,250240285.4,8564270.4,12646001.67,3588924.802,2389649.69
1952-07-27,249133812.5,8419057.92,12431580.92,3528072.371,2349131.708
1952-07-28,249133812.5,8347026.24,12325218.95,3497886.93,2329033.033
1952-07-29,248144705.3,8347026.24,12325218.95,3497886.93,2329033.033
1952-07-30,247157671.7,8347026.24,12325218.95,3497886.93,2329033.033
1952-07-31,245188788.5,8347026.24,12325218.95,3497886.93,2329033.033
1952-08-01,244206938.9,8275478.4,12219571.41,3467904.245,2309069.363
1952-08-02,243226126.1,8133531.84,12009973.11,3408420.424,2269462.655
1952-08-03,241269684.5,8063133.12,11906022.36,3378919.287,2249819.618
1952-08-04,241269684.5,7923605.76,11699996.27,3320449.251,2210887.929
1952-08-05,239320500.5,7854477.12,11597920.92,3291480.351,2191599.277
1952-08-06,239204586.2,7854477.12,11597920.92,3291480.351,2191599.277
1952-08-07,239088983,7854477.12,11597920.92,3291480.351,2191599.277
1952-08-08,238116464.6,7854477.12,11597920.92,3291480.351,2191599.277
1952-08-09,235209277.4,7854477.12,11597920.92,3291480.351,2191599.277
1952-08-10,235209277.4,7854477.12,11597920.92,3291480.351,2191599.277
1952-08-11,235209277.4,7717308.48,11395377.7,3233998.755,2153325.731
1952-08-12,234127687.7,7649389.44,11295088.45,3205536.747,2134374.588
1952-08-13,233163463.7,7514640,11096117.42,3149068.936,2096776.06
1952-08-14,232201313.3,7447870.08,10997524.96,3121088.476,2078145.551
1952-08-15,231240199.7,7447870.08,10997524.96,3121088.476,2078145.551
1952-08-16,229323156.5,7447870.08,10997524.96,3121088.476,2078145.551
1952-08-17,228367226.9,7381463.04,10899468.32,3093260.084,2059616.294
1952-08-18,227412334.1,7315479.36,10802036.82,3065609.105,2041205.166
1952-08-19,227412334.1,7184661.12,10608870.61,3010788.693,2004703.544
1952-08-20,225508769.3,7184661.12,10608870.61,3010788.693,2004703.544
1952-08-21,225508769.3,7184661.12,10608870.61,3010788.693,2004703.544
1952-08-22,225508769.3,7184661.12,10608870.61,3010788.693,2004703.544
1952-08-23,224559060.5,7055415.36,10418026.32,2956627.242,1968640.683
1952-08-24,223496444.2,6991367.04,10323452.57,2929787.29,1950769.569
1952-08-25,223496444.2,6927681.6,10229414.65,2903099.406,1932999.709
1952-08-26,221491687.7,6864419.52,10136001.86,2876588.935,1915347.976
1952-08-27,221491687.7,6864419.52,10136001.86,2876588.935,1915347.976
1952-08-28,221491687.7,6864419.52,10136001.86,2876588.935,1915347.976
1952-08-29,219607822.1,6864419.52,10136001.86,2876588.935,1915347.976
1952-08-30,218668481.3,6864419.52,10136001.86,2876588.935,1915347.976
1952-08-31,217615818.2,6864419.52,10136001.86,2876588.935,1915347.976
1952-09-01,215745431,6801520.32,10043124.9,2850230.531,1897797.497
1952-09-02,215631486.7,6676871.04,9859067.778,2797995.27,1863017.171
1952-09-03,213767320.3,6615120.96,9767887.61,2772118.414,1845787.325
1952-09-04,213653583.4,6553794.24,9677332.575,2746418.97,1828675.607
1952-09-05,213540261.1,6553794.24,9677332.575,2746418.97,1828675.607
1952-09-06,211683352.3,6553794.24,9677332.575,2746418.97,1828675.607
1952-09-07,211683352.3,6553794.24,9677332.575,2746418.97,1828675.607
1952-09-08,211683352.3,6432168.96,9497740.686,2695450.941,1794739.055
1952-09-09,211683352.3,6371930.88,9408793.137,2670207.7,1777931.095
1952-09-10,209832664.3,6312055.68,9320381.417,2645116.527,1761224.389
1952-09-11,207989233.9,6193454.4,9145254.767,2595415.729,1728131.609
1952-09-12,208330237.4,6134667.84,9058450.533,2570780.759,1711728.661
1952-09-13,208789539.8,6134667.84,9058450.533,2570780.759,1711728.661
1952-09-14,208789539.8,6134667.84,9058450.533,2570780.759,1711728.661
1952-09-15,209710218.2,6134667.84,9058450.533,2570780.759,1711728.661
1952-09-16,211556759,6134667.84,9058450.533,2570780.759,1711728.661
1952-09-17,217138890.2,6134667.84,9058450.533,2570780.759,1711728.661
1952-09-18,232316605.4,6134667.84,9058450.533,2570780.759,1711728.661
1952-09-19,249662165.8,6134667.84,9058450.533,2570780.759,1711728.661
1952-09-20,258531367.7,6134667.84,9058450.533,2570780.759,1711728.661
1952-09-21,257641378.6,6193454.4,9145254.767,2595415.729,1728131.609
1952-09-22,250768327.7,6615120.96,9767887.61,2772118.414,1845787.325
1952-09-23,239088983,7184661.12,10608870.61,3010788.693,2004703.544
1952-09-24,229669966.1,7785711.36,11496381.39,3262663.519,2172411.877
1952-09-25,223129002.2,8347026.24,12325218.95,3497886.93,2329033.033
